Station_Code;Data_Type;Date;Month;Measurer;Daily_max_vol;Day_max_vol;Rain_days;Monthly_total_vol;Annual_vol;Year;Vol_fortnight1;Vol_fortnight2;Vol_week1;Vol_week2;Vol_week3;Vol_week4;Day01;Day02;Day03;Day04;Day05;Day06;Day07;Day08;Day09;Day10;Day11;Day12;Day13;Day14;Day15;Day16;Day17;Day18;Day19;Day20;Day21;Day22;Day23;Day24;Day25;Day26;Day27;Day28;Day29;Day30;Day31
2951010;Raw;01/08/1995;August;Pluviometer;29.7;16;10;124.4;;;72.9;51.5;25.2;47.7;51.5;0;0;0;5.2;2;0;0;0;18;5;12.2;0;24;6.5;0;0;29.7;0;0;0;0;0;20.3;1.5;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1995;July;Pluviometer;32.5;19;12;170.9;;;73.7;97.2;50.3;23.4;79;18.2;0;0;31.3;0;0;0;0;19;0;14.8;2;0;0;6.6;0;10.5;3;12;32.5;0;0;0;21;5.2;0;0;13;0;0;0;0
2951010;Raw;01/06/1995;June;Pluviometer;31.4;19;12;189.7;;;55.3;134.4;32.3;23;52.7;81.7;0;0;0;0;8.3;6;18;0;0;0;0;0;0;19;4;0;0;0;31.4;11.3;0;0;10;7;28.4;0;0;15.5;30.8;0;
2951010;Raw;01/05/1995;May;Pluviometer;40.6;15;5;90.5;;;62.1;28.4;15.3;46.8;0;28.4;0;0;0;0;0;0;15.3;0;0;0;0;6.2;0;0;40.6;0;0;0;0;0;0;0;0;0;0;20;8.4;0;0;0;0
2951010;Raw;01/04/1995;April;Pluviometer;30;1;6;86.9;;;66.7;20.2;61.7;5;20.2;0;30;23.6;0;0;0;0;0;8.1;0;0;5;0;0;0;0;0;0;14.2;6;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1995;March;Pluviometer;21;20;10;99;;;45.3;53.7;32.3;13;33.5;20.2;8;5;0;12.5;0;6.8;0;0;0;0;13;0;0;0;0;8;0;0;4.5;21;0;0;0;0;0;17.2;3;0;0;0;0
2951010;Raw;01/02/1995;February;Pluviometer;31.2;21;14;162.5;;;22.5;140;7.5;15;82.2;57.8;0;0;4.5;0;0;3;0;0;12;0;0;0;0;3;18.5;0;19;2;0;11.5;31.2;6;0;13.8;4;0;26;8;;;
2951010;Raw;01/01/1995;January;Pluviometer;28;24;9;131.5;;;53.5;78;45.5;8;44;34;0;0;26;2;0;0;17.5;0;8;0;0;0;0;0;0;23;7;0;0;0;0;14;0;28;0;0;0;0;0;0;6
2951010;Raw;01/12/1994;December;Pluviometer;31;17;5;71.2;1715.1;1994;13.2;58;13.2;0;43.5;14.5;0;0;0;0;13.2;0;0;0;0;0;0;0;0;0;0;0;31;0;0;10;2.5;0;0;0;0;0;0;0;0;14.5;0
2951010;Raw;01/11/1994;November;Pluviometer;33.8;10;6;69.2;;;43;26.2;4.2;38.8;3;23.2;0;0;0;4.2;0;0;0;0;2;33.8;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;23.2;0;
2951010;Raw;01/10/1994;October;Pluviometer;61;14;13;324.4;;;152.8;171.6;52.4;100.4;139.6;32;0;12.4;40;0;0;0;0;0;10;0;0;0;29.4;61;0;0;57.6;10;0;2.8;6;24.7;38.5;30;2;0;0;0;0;0;0
2951010;Raw;01/09/1994;September;Pluviometer;17;25;4;46.2;;;29.2;17;16.4;12.8;0;17;0;0;0;0;0;0;16.4;0;0;0;0;0;10.8;2;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;
2951010;Raw;01/08/1994;August;Pluviometer;66.5;16;3;110.5;;;44;66.5;13;31;66.5;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;31;66.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1994;July;Pluviometer;31;7;10;124.4;;;46.9;77.5;38.5;8.4;12;65.5;0;3;0;0;0;0;31;4.5;0;0;0;0;0;8.4;0;0;0;0;4;8;0;0;0;0;0;28;19.5;5;0;0;13
2951010;Raw;01/06/1994;June;Pluviometer;26.4;13;9;124.6;;;61.4;63.2;32;29.4;49.8;13.4;0;2;0;9.5;0;20.5;0;0;0;0;0;0;26.4;3;0;10.8;0;0;0;0;19;20;0;13.4;0;0;0;0;0;0;
2951010;Raw;01/05/1994;May;Pluviometer;80.8;24;15;258;;;101;157;30;71;6.9;150.1;0;0;9;0;18;0;0;3;14;5;19;8;10;9;6;2;0;0;0;0;0;4.9;0;80.8;0;8;0;0;0;0;61.3
2951010;Raw;01/04/1994;April;Pluviometer;54.8;22;8;203.1;;;25.4;177.7;8.4;17;107.8;69.9;0;0;0;0;0;8.4;0;0;0;0;0;17;0;0;0;0;0;31;2;0;0;54.8;20;0;41.5;0;0;0;28.4;0;
2951010;Raw;01/03/1994;March;Pluviometer;38.3;26;5;89;;;37.2;51.8;18;19.2;0;51.8;0;18;0;0;0;0;0;0;0;0;16.2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;38.3;0;0;0;13.5;0
2951010;Raw;01/02/1994;February;Pluviometer;32;15;10;157.4;;;51;106.4;19.5;31.5;66.5;39.9;0;0;0;0;19.5;0;0;0;5.5;22;0;0;0;4;32;0;21;13.5;0;0;0;14.4;8;0;17.5;0;0;0;;;
2951010;Raw;01/01/1994;January;Pluviometer;38.4;8;6;137.1;;;52.4;84.7;38.4;14;36.4;48.3;0;0;0;0;0;0;0;38.4;14;0;0;0;0;0;0;0;0;30.4;6;0;0;0;0;28.3;20;0;0;0;0;0;0
2951010;Raw;01/12/1993;December;Pluviometer;43;14;9;196.7;1533;1993;131.4;65.3;42.5;88.9;3;62.3;0;0;0;0;28.5;14;0;0;0;0;0;0;19.4;43;26.5;0;3;0;0;0;0;0;0;0;0;18;3;41.3;0;0;0
2951010;Raw;01/11/1993;November;Pluviometer;44;15;4;91;;;78;13;13;65;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;21;44;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;
2951010;Raw;01/10/1993;October;Pluviometer;20.5;4;5;71.6;;;57.8;13.8;57.8;0;0;13.8;0;0;18;20.5;6;13.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.8;0;0;0;0;0;0;0
2951010;Raw;01/09/1993;September;Pluviometer;43;22;4;79;;;8.5;70.5;8.5;0;70.5;0;8.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.4;0;0;43;19.1;0;0;0;0;0;0;0;
2951010;Raw;01/08/1993;August;Pluviometer;62;31;3;113.5;;;0;113.5;0;0;51.5;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.5;3;0;0;0;0;0;0;0;0;0;0;0;0;62
2951010;Raw;01/07/1993;July;Pluviometer;126;24;8;262.3;;;136.3;126;33.8;102.5;0;126;0;0;18.3;0;0;0;3.5;12;21;49;4.5;0;0;28;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0
2951010;Raw;01/06/1993;June;Pluviometer;42.8;19;10;147.7;;;41.2;106.5;35.2;6;66.8;39.7;0;8.4;2;24.8;0;0;0;0;6;0;0;0;0;0;0;0;21;3;42.8;0;0;0;0;19.5;14.2;0;0;0;0;6;
2951010;Raw;01/05/1993;May;Pluviometer;25.4;5;5;74.3;;;25.4;48.9;25.4;0;46.4;2.5;0;0;0;0;25.4;0;0;0;0;0;0;0;0;0;0;0;17;0;14;15.4;0;0;0;0;0;0;0;2.5;0;0;0
2951010;Raw;01/04/1993;April;Pluviometer;30;5;7;81.4;;;55;26.4;36;19;10.5;15.9;0;0;0;6;30;0;0;0;0;0;0;19;0;0;0;0;0;0;7.5;3;0;0;0;0;0;0;0;2.5;13.4;0;
2951010;Raw;01/03/1993;March;Pluviometer;25.3;5;4;35.6;;;25.3;10.3;25.3;0;3.8;6.5;0;0;0;0;25.3;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;4.5;2;0;0;0;0;0
2951010;Raw;01/02/1993;February;Pluviometer;20.4;18;9;104.6;;;37.1;67.5;28.3;8.8;54.9;12.6;0;15.4;2.1;10.8;0;0;0;0;0;0;8.8;0;0;0;0;0;19;20.4;0;0;15.5;0;0;0;8.4;0;4.2;0;;;
2951010;Raw;01/01/1993;January;Pluviometer;31.4;7;17;275.3;;;185.1;90.2;115.5;69.6;39.3;50.9;4;19.8;18.5;9;0;13.8;31.4;19;22.4;0;0;28.4;8;0;10.8;0;20;15.2;0;0;0;0;4.1;0;0;0;13;0;29.4;8.5;0
2951010;Raw;01/12/1992;December;Pluviometer;19.4;16;11;114;1433.7;1992;27.7;86.3;17.2;10.5;39.9;46.4;0;0;0;0;0;0;13.2;4;0;0;0;0;0;0;10.5;19.4;0;0;0;18;2.5;0;0;0;0;4;0;12;8.9;5;16.5
2951010;Raw;01/11/1992;November;Pluviometer;22;20;7;69.9;;;24.4;45.5;10.4;14;22;23.5;0;0;0;0;8.4;2;0;0;0;0;0;0;14;0;0;0;0;0;0;22;0;0;0;0;0;3.5;18;2;0;0;
2951010;Raw;01/10/1992;October;Pluviometer;25.6;20;9;103.8;;;29.2;74.6;10.4;18.8;49.1;25.5;0;0;0;0;0;10.4;0;0;15.8;3;0;0;0;0;0;0;0;0;15.5;25.6;8;0;0;0;13.3;0;0;8.2;4;0;0
2951010;Raw;01/09/1992;September;Pluviometer;38.4;10;7;131.2;;;73.9;57.3;14.2;59.7;34.5;22.8;0;0;0;14.2;0;0;0;0;21.3;38.4;0;0;0;0;0;0;0;0;0;0;0;15.5;19;13.4;0;0;0;0;9.4;0;
2951010;Raw;01/08/1992;August;Pluviometer;41.4;25;10;151.3;;;71.1;80.2;36.5;34.6;29.6;50.6;0;0;0;0;0;21.2;15.3;0;0;8.4;10.8;0;0;15.4;0;0;0;10.5;13;0;6.1;0;0;0;41.4;9.2;0;0;0;0;0
2951010;Raw;01/07/1992;July;Pluviometer;24.4;6;11;160.1;;;84.3;75.8;84.3;0;68.6;7.2;0;20.4;19;8.5;0;24.4;0;12;0;0;0;0;0;0;0;0;24.4;15.2;0;10.8;15;3.2;0;0;0;0;7.2;0;0;0;0
2951010;Raw;01/06/1992;June;Pluviometer;25.5;28;7;116.2;;;60.8;55.4;40.5;20.3;14.1;41.3;0;0;0;0;25.2;15.3;0;0;0;20.3;0;0;0;0;0;0;0;0;0;0;0;10.9;3.2;0;0;0;0;25.5;15.8;0;
2951010;Raw;01/05/1992;May;Pluviometer;40;27;11;213.4;;;50.5;162.9;10.5;40;22.6;140.3;10.5;0;0;0;0;0;0;0;0;0;12.4;15.6;12;0;0;0;0;22.6;0;0;0;0;0;13.8;34.2;30.8;40;13.5;8;0;0
2951010;Raw;01/04/1992;April;Pluviometer;25.2;6;6;74.3;;;56.3;18;43.5;12.8;0;18;0;3.3;0;0;0;25.2;15;0;0;0;0;0;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.4;4.6;0;
2951010;Raw;01/03/1992;March;Pluviometer;25.2;15;8;70.1;;;41.6;28.5;6.1;35.5;11.9;16.6;0;0;4.1;0;0;0;0;2;0;0;0;10.3;0;0;25.2;0;0;8.8;0;0;0;0;3.1;0;0;7.5;0;0;0;0;9.1
2951010;Raw;01/02/1992;February;Pluviometer;50.3;15;7;115.7;;;46;69.7;30.5;15.5;61.1;8.6;0;20.5;0;10;0;0;0;15.5;0;0;0;0;0;0;50.3;0;0;10.8;0;0;0;0;3.5;0;0;0;5.1;0;0;;
2951010;Raw;01/01/1992;January;Pluviometer;25.5;2;5;113.7;;;25.5;88.2;25.5;0;42.5;45.7;0;25.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.5;0;24;0;0;0;0;20.5;0;0;25.2;0
2951010;Raw;01/12/1991;December;Pluviometer;26.8;25;8;152.6;926;1991;49.4;103.2;13.3;36.1;41.1;62.1;0;0;0;0;0;13.3;0;0;0;17.7;0;0;18.4;0;0;15.3;0;0;0;25.8;0;0;0;10.1;26.8;0;25.2;0;0;0;0
2951010;Raw;01/11/1991;November;Pluviometer;24;30;3;52.8;;;11;41.8;11;0;0;41.8;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.8;24;
2951010;Raw;01/10/1991;October;Pluviometer;25.5;25;7;88.3;;;27.5;60.8;22.1;5.4;33.1;27.7;9.3;0;0;0;0;0;12.8;0;0;5.4;0;0;0;0;0;0;0;20.5;0;12.6;0;0;0;2.2;25.5;0;0;0;0;0;0
2951010;Raw;01/09/1991;September;Pluviometer;15.8;22;3;37.5;;;9.4;28.1;9.4;0;15.8;12.3;0;9.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.8;0;12.3;0;0;0;0;0;0;
2951010;Raw;01/08/1991;August;Pluviometer;73.4;20;5;148.6;;;46.2;102.4;46.2;0;73.4;29;25;0;5.9;0;0;0;15.3;0;0;0;0;0;0;0;0;0;0;0;0;73.4;0;0;0;0;0;0;0;0;0;29;0
2951010;Raw;01/07/1991;July;Pluviometer;20.9;17;7;78.4;;;16.4;62;16.4;0;58.7;3.3;0;10.8;0;0;0;0;0;5.6;0;0;0;0;0;0;0;0;20.9;2.1;0;0;0;19;16.7;3.3;0;0;0;0;0;0;0
2951010;Raw;01/06/1991;June;Pluviometer;25.3;6;5;79.7;;;68.8;10.9;50.4;18.4;0;10.9;0;0;0;0;0;25.3;25.1;0;0;0;0;18.4;0;0;0;0;0;0;0;0;0;0;0;0;8.8;2.1;0;0;0;0;
2951010;Raw;01/05/1991;May;Pluviometer;15.5;7;3;21.3;;;17.5;3.8;15.5;2;3.8;0;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;2;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1991;April;Pluviometer;25.2;18;8;104.4;;;4;100.4;0;4;45;55.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;25.2;0;0;0;0;19.8;0;10.5;15.6;15.6;10.4;3.3;0;
2951010;Raw;01/03/1991;March;Pluviometer;23.4;3;3;36.9;;;36.9;0;36.9;0;0;0;0;7.2;23.4;0;0;0;6.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/02/1991;February;Pluviometer;25.2;23;3;33.4;;;5.2;28.2;5.2;0;3;25.2;0;0;0;5.2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;25.2;0;0;0;0;0;;;
2951010;Raw;01/01/1991;January;Pluviometer;18.2;11;7;92.1;;;37.2;54.9;5.2;32;13.3;41.6;0;0;5.2;0;0;0;0;0;0;13.8;18.2;0;0;0;0;0;0;13.3;0;0;0;0;0;0;15.8;0;10.3;0;0;15.5;0
2951010;Raw;01/12/1990;December;Pluviometer;38.5;23;8;133.7;1325.1;1990;65.2;68.5;32.9;32.3;64.8;3.7;0;0;13.3;0;0;0;19.6;0;0;0;24.1;0;0;8.2;0;0;0;0;10;0;16.3;0;38.5;0;3.7;0;0;0;0;0;0
2951010;Raw;01/11/1990;November;Pluviometer;25.2;6;9;147.3;;;114;33.3;67.6;46.4;12.8;20.5;0;17.3;25.1;0;0;25.2;0;0;12.3;0;0;0;24.1;0;10;0;0;0;0;12.8;0;0;0;0;5.5;15;0;0;0;0;
2951010;Raw;01/10/1990;October;Pluviometer;25.2;12;11;173.8;;;125.4;48.4;41;84.4;37.8;10.6;0;13.8;0;0;0;4;0;23.2;13.5;11.9;0;25.2;0;20.8;13;0;0;0;0;17.5;20.3;0;0;0;0;0;0;0;0;10.6;0
2951010;Raw;01/09/1990;September;Pluviometer;25.6;21;7;107.5;;;53;54.5;27.8;25.2;54.5;0;0;15;0;6.8;0;0;6;0;0;0;25.2;0;0;0;0;0;0;0;0;5.8;25.6;23.1;0;0;0;0;0;0;0;0;
2951010;Raw;01/08/1990;August;Pluviometer;25.1;25;5;44;;;3.8;40.2;3.8;0;15.1;25.1;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5.8;0;5.3;0;0;0;0;0;25.1;0;0;0;0;0;0
2951010;Raw;01/07/1990;July;Pluviometer;25.2;16;5;68.3;;;40.6;27.7;20.8;19.8;27.7;0;0;0;0;13.8;7;0;0;0;0;0;19.8;0;0;0;0;25.2;0;0;0;2.5;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1990;June;Pluviometer;24;6;11;190.8;;;101.5;89.3;66.1;35.4;52.8;36.5;13.3;0;11;0;17.8;24;0;0;0;0;0;0;11.5;23.9;0;0;0;0;0;23.2;17.8;0;11.8;17;0;0;0;19.5;0;0;
2951010;Raw;01/05/1990;May;Pluviometer;25.5;31;5;80.8;;;17.4;63.4;0;17.4;0;63.4;0;0;0;0;0;0;0;0;0;0;17.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.2;11.4;17.3;25.5
2951010;Raw;01/04/1990;April;Pluviometer;17.8;29;8;83.2;;;36.4;46.8;36.4;0;17;29.8;0;0;11.8;0;0;13.5;0;11.1;0;0;0;0;0;0;0;13.8;3.2;0;0;0;0;0;0;0;2.5;0;9.5;0;17.8;0;
2951010;Raw;01/03/1990;March;Pluviometer;22.8;8;10;137.1;;;77.3;59.8;36.9;40.4;38.5;21.3;0;0;0;0;0;0;14.1;22.8;13;0;15.1;0;0;12.3;0;13.8;15.2;9.5;0;0;0;0;0;0;0;0;13.8;0;0;0;7.5
2951010;Raw;01/02/1990;February;Pluviometer;19.5;27;4;64.6;;;15.2;49.4;0;15.2;18.1;31.3;0;0;0;0;0;0;0;0;0;0;0;0;15.2;0;0;18.1;0;0;0;0;0;0;0;0;11.8;0;19.5;0;;;
2951010;Raw;01/01/1990;January;Pluviometer;25.2;21;5;94;;;31.6;62.4;16;15.6;45.1;17.3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;15.6;0;0;19.9;0;0;25.2;0;0;17.3;0;0;0;0;0;0;0
2951010;Raw;01/12/1989;December;Pluviometer;15.8;18;4;47.3;1163.7;1989;15.5;31.8;0;15.5;15.8;16;0;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;15.8;0;0;0;0;0;0;0;0;0;0;11.2;0;4.8
2951010;Raw;01/11/1989;November;Pluviometer;25.7;23;7;97.5;;;28.8;68.7;7.5;21.3;47.5;21.2;0;0;7.5;0;0;0;0;0;0;0;0;21.3;0;0;0;0;0;0;0;6;15.8;0;25.7;12.2;9;0;0;0;0;0;
2951010;Raw;01/10/1989;October;Pluviometer;17.5;27;6;63.4;;;38.7;24.7;22.7;16;0;24.7;0;0;15.5;7.2;0;0;0;0;0;0;0;0;9.8;0;6.2;0;0;0;0;0;0;0;0;0;0;7.2;17.5;0;0;0;0
2951010;Raw;01/09/1989;September;Pluviometer;91;12;9;260.4;;;215.3;45.1;24.7;190.6;17;28.1;0;0;0;0;0;11.7;13;0;0;0;15.8;91;72;0;11.8;0;0;0;0;0;0;17;0;22.8;5.3;0;0;0;0;0;
2951010;Raw;01/08/1989;August;Pluviometer;17.6;31;9;79.6;;;15.2;64.4;1.8;13.4;19.5;44.9;0;0;0;0;1.8;0;0;0;3.6;4.1;0;5.7;0;0;0;0;0;0;4.3;0;15.2;0;0;0;11.8;0;15.5;0;0;0;17.6
2951010;Raw;01/07/1989;July;Pluviometer;27.3;5;4;62.9;;;49.9;13;44.8;5.1;0;13;17.5;0;0;0;27.3;0;0;0;0;0;0;0;0;0;5.1;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
2951010;Raw;01/06/1989;June;Pluviometer;15.7;24;6;50;;;18;32;18;0;4.2;27.8;0;0;11;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;15.7;5.1;0;0;7;0;0;
2951010;Raw;01/05/1989;May;Pluviometer;13.8;7;4;42.3;;;35.3;7;35.3;0;0;7;0;0;11.5;0;0;10;13.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0
2951010;Raw;01/04/1989;April;Pluviometer;27.2;29;7;129.9;;;68.9;61;27.6;41.3;11;50;0;0;0;0;25.5;2.1;0;0;0;0;26;15.3;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;27.2;22.8;
2951010;Raw;01/03/1989;March;Pluviometer;27.5;20;9;140.6;;;33.2;107.4;28.2;5;45.5;61.9;0;10.5;0;0;0;7.2;0;10.5;5;0;0;0;0;0;0;0;0;0;0;27.5;18;0;0;0;21;0;0;0;0;25.9;15
2951010;Raw;01/02/1989;February;Pluviometer;17.5;1;6;77.3;;;29;48.3;17.5;11.5;43.7;4.6;17.5;0;0;0;0;0;0;11.5;0;0;0;0;0;0;17.2;0;0;0;0;16;10.5;0;4.6;0;0;0;0;0;;;
2951010;Raw;01/01/1989;January;Pluviometer;23;9;10;112.5;;;55.8;56.7;27.7;28.1;14.2;42.5;0;0;0;0;0;5.1;6;16.6;23;0;5.1;0;0;0;0;0;0;0;0;14.2;0;0;0;0;0;7;11.2;0;13.2;11.1;0
2951010;Raw;01/12/1988;December;Pluviometer;6.2;28;5;22.3;1334.1;1988;5.5;16.8;5.5;0;5.6;11.2;0;0;0;0;0;0;0;5.5;0;0;0;0;0;0;0;0;0;0;0.6;5;0;0;0;0;0;0;0;6.2;5;0;0
2951010;Raw;01/11/1988;November;Pluviometer;33.1;23;9;156.4;;;33.8;122.6;0;33.8;96.3;26.3;0;0;0;0;0;0;0;0;0;0;0;18.8;15;0;0;0;0;20.2;0;18;0;25;33.1;3.5;0;0;19;0;3.8;0;
2951010;Raw;01/10/1988;October;Pluviometer;75;31;4;125.7;;;18;107.7;0;18;0;107.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;7.2;0;0;25.5;0;0;0;75
2951010;Raw;01/09/1988;September;Pluviometer;83.2;19;14;357.8;;;127.5;230.3;15.5;112;165.7;64.6;0;7;0;0;0;8.5;0;0;0;6.3;13.2;25;55;12.5;0;0;0;0;83.2;8;60;0;14.5;0;26.8;6.5;0;31.3;0;0;
2951010;Raw;01/08/1988;August;Pluviometer;6;21;2;11;;;5;6;0;5;6;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1988;July;Pluviometer;17;6;4;48;;;30;18;30;0;18;0;0;0;0;0;0;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1988;June;Pluviometer;71;9;8;222.1;;;126.9;95.2;30.3;96.6;79.2;16;0;0;0;15;0;0;0;15.3;71;0;25.6;0;0;0;0;0;0;0;0;9.2;70;0;0;8;0;0;0;8;0;0;
2951010;Raw;01/05/1988;May;Pluviometer;25.3;27;5;55.5;;;30.2;25.3;27.2;3;0;25.3;0;4;0;0;0;18.2;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;25.3;0;0;0;0
2951010;Raw;01/04/1988;April;Pluviometer;25;25;5;67.1;;;38.1;29;17;21.1;4;25;0;17;0;0;0;0;0;0;0;0;0;0;16;5.1;0;0;0;0;0;0;0;0;4;0;25;0;0;0;0;0;
2951010;Raw;01/03/1988;March;Pluviometer;28.5;15;2;43.8;;;28.5;15.3;0;28.5;0;15.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.5;0;0;0;0;0;0;0;0;0;0;0;0;15.3;0;0;0
2951010;Raw;01/02/1988;February;Pluviometer;28;26;6;78.5;;;4.2;74.3;4.2;0;38.3;36;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8;13.5;17;0;0;0;0;0;0;0;0;28;0;8;0;;
2951010;Raw;01/01/1988;January;Pluviometer;28;5;11;145.9;;;48.7;97.2;33.5;15.2;28.5;68.7;0;0;0;0;28;5.5;0;0;0;0;0;0;15.2;0;0;0;0;13;0;0;15.5;0;0;0;6;15.8;0;8;2.4;12;24.5
2951010;Raw;01/12/1987;December;Pluviometer;25.1;4;7;76.7;1283.3;1987;33.6;43.1;33.6;0;26.6;16.5;0;0;3;25.1;0;0;0;5.5;0;0;0;0;0;0;0;0;18.3;0;0;5.3;0;3;0;0;0;0;0;0;16.5;0;0
2951010;Raw;01/11/1987;November;Pluviometer;25.3;5;7;105.5;;;102.5;3;54;48.5;3;0;0;0;6.5;0;25.3;5;17.2;0;25;0;0;0;0;0;23.5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1987;October;Pluviometer;25;1;6;67.2;;;54;13.2;28.5;25.5;5.2;8;25;3.5;0;0;0;0;0;0;0;0;0;7.5;18;0;0;0;0;0;0;0;0;0;5.2;0;8;0;0;0;0;0;0
2951010;Raw;01/09/1987;September;Pluviometer;25;10;8;95.3;;;55.5;39.8;12.2;43.3;18.3;21.5;0;3.2;9;0;0;0;0;0;0;25;12.8;0;0;0;5.5;18.3;0;0;0;0;0;0;0;0;0;0;0;2.5;0;19;
2951010;Raw;01/08/1987;August;Pluviometer;28;6;14;189.1;;;84.6;104.5;33.1;51.5;52.8;51.7;0;0;5.1;0;0;28;0;0;0;0;4.2;26.1;3.2;0;18;23.2;17.8;0;4.3;7.5;0;0;0;5;3.2;0;0;0;18;25.5;0
2951010;Raw;01/07/1987;July;Pluviometer;24;28;10;141.6;;;105.8;35.8;70.6;35.2;6.6;29.2;4.5;14;22.5;0;0;0;23.1;6.5;0;0;0;22;0;13.2;0;6.6;0;0;0;0;0;0;0;0;0;0;5.2;24;0;0;0
2951010;Raw;01/06/1987;June;Pluviometer;25.1;4;6;64.9;;;59.4;5.5;29.6;29.8;0;5.5;0;0;4.5;25.1;0;0;0;0;0;0;0;0;24.2;1.8;3.8;0;0;0;0;0;0;0;0;5.5;0;0;0;0;0;0;
2951010;Raw;01/05/1987;May;Pluviometer;25.2;7;8;113.7;;;84.9;28.8;58.6;26.3;28.8;0;6.6;9;0;0;0;0;25.2;17.8;0;0;0;6.2;20.1;0;0;6.8;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1987;April;Pluviometer;33;19;9;152.4;;;92.6;59.8;33.5;59.1;59.8;0;0;22;11.5;0;0;0;0;0;0;20;18.9;15;5.2;0;0;0;18.8;8;33;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1987;March;Pluviometer;20;26;6;53.2;;;15.5;37.7;3;12.5;17.7;20;0;0;0;0;0;3;0;0;0;5.5;0;7;0;0;0;0;0;0;0;0;0;12.5;5.2;0;0;20;0;0;0;0;0
2951010;Raw;01/02/1987;February;Pluviometer;25.5;2;11;123.1;;;60.8;62.3;30.3;30.5;37.5;24.8;0;25.5;0;0;0;4.8;0;25;5.5;0;0;0;0;0;0;3.5;14;5;15;0;0;5.5;15.8;3.5;0;0;0;0;;;
2951010;Raw;01/01/1987;January;Pluviometer;25;28;8;100.6;;;64.6;36;26.5;38.1;11;25;2.3;0;0;0;0;0;0;24.2;18;0;15.1;5;0;0;0;5.2;0;0;0;0;5.8;0;0;0;0;0;0;25;0;0;0
2951010;Raw;01/12/1986;December;Pluviometer;22.8;25;7;98.6;1515.7;1986;8.1;90.5;5.6;2.5;49.7;40.8;0;0;0;0;5.6;0;0;0;0;0;2.5;0;0;0;0;0;0;22.5;5;0;22.2;0;0;18;22.8;0;0;0;0;0;0
2951010;Raw;01/11/1986;November;Pluviometer;100.2;29;8;216.7;;;40.6;176.1;40.6;0;25.5;150.6;0;13;12.5;0;0;15.1;0;0;0;0;0;0;0;0;0;0;0;0;5;5.5;0;15;0;0;0;0;0;50.4;100.2;0;
